metric_id,employee_id,work_hours_per_week,ai_tools_daily,deadline_pressure_score,job_change_intention
4233,4233,42,1,7.3,0
4234,4234,46,0,6.9,0
4235,4235,42,1,7.9,1
4236,4236,38,1,5.7,0
4237,4237,35,1,5.9,0
4238,4238,45,1,7,0
4239,4239,40,0,6.8,1
4240,4240,48,1,8.4,1
4241,4241,46,1,8.3,0
4242,4242,47,0,7.2,1
4243,4243,48,1,7.5,0
4244,4244,49,1,4.6,0
4245,4245,49,1,9.8,1
4246,4246,42,1,8.9,1
4247,4247,49,1,8.7,0
4248,4248,45,1,6.6,0
4249,4249,43,1,7.4,0
4250,4250,49,1,8,1
4251,4251,45,1,7.9,0
4252,4252,57,1,6.6,1
4253,4253,52,1,8.2,1
4254,4254,53,0,6.2,0
4255,4255,55,1,8,0
4256,4256,45,1,5.1,0
4257,4257,44,0,7.3,0
4258,4258,44,1,6.8,1
4259,4259,54,1,7.2,0
4260,4260,46,1,6.4,0
4261,4261,48,1,7.2,1
4262,4262,54,0,5.3,1
4263,4263,42,1,8.7,0
4264,4264,42,1,8.5,0
4265,4265,47,0,5.7,1
4266,4266,51,1,6.6,0
4267,4267,55,1,4.4,1
4268,4268,48,0,9.4,0
4269,4269,50,0,8.4,0
4270,4270,56,1,6,0
4271,4271,47,0,4.5,1
4272,4272,47,0,7.2,0
4273,4273,44,1,4.8,0
4274,4274,48,1,4.7,1
4275,4275,50,1,5.2,0
4276,4276,43,0,6.3,0
4277,4277,53,0,4.6,0
4278,4278,54,0,7.3,0
4279,4279,41,1,3.4,0
4280,4280,44,1,5.8,0
4281,4281,47,1,6.8,1
4282,4282,55,1,6.6,0
4283,4283,42,1,4.6,0
4284,4284,50,0,7.2,0
4285,4285,40,0,6.6,0
4286,4286,47,1,6.5,1
4287,4287,55,1,7.3,1
4288,4288,38,1,6.4,0
4289,4289,52,0,9.3,1
4290,4290,56,1,10,1
4291,4291,50,1,8.8,0
4292,4292,53,1,8,0
4293,4293,39,0,6.9,1
4294,4294,53,0,9.5,0
4295,4295,46,0,5.2,0
4296,4296,41,1,5.7,0
4297,4297,50,1,6.9,0
4298,4298,46,1,3.4,0
4299,4299,50,1,5.8,0
4300,4300,49,0,6.6,1
4301,4301,52,1,3.3,0
4302,4302,45,1,4.8,0
4303,4303,43,1,7.4,0
4304,4304,46,1,7.2,1
4305,4305,45,1,6.3,0
4306,4306,49,1,6.1,0
4307,4307,44,1,4.2,0
4308,4308,41,0,8.4,0
4309,4309,39,0,5.9,0
4310,4310,50,1,5.6,1
4311,4311,44,0,8.8,0
4312,4312,46,1,8,0
4313,4313,46,0,5.9,1
4314,4314,46,0,8.1,0
4315,4315,42,0,4.5,0
4316,4316,39,1,7.5,1
4317,4317,43,1,9.2,0
4318,4318,39,1,5.8,1
4319,4319,53,0,9,1
4320,4320,52,1,4.7,0
4321,4321,54,1,6.9,1
4322,4322,38,1,2.7,0
4323,4323,47,0,7.9,0
4324,4324,44,1,6.2,0
4325,4325,40,0,4.8,0
4326,4326,47,1,6.2,0
4327,4327,42,0,8.2,0
4328,4328,48,1,6.3,0
4329,4329,49,1,7,1
4330,4330,47,1,10,1
4331,4331,50,0,6.8,1
4332,4332,48,1,4.5,0
4333,4333,46,0,6.6,1
4334,4334,35,0,6.9,0
4335,4335,47,1,7.6,0
4336,4336,51,1,5,1
4337,4337,44,1,6.5,0
4338,4338,52,1,7.4,0
4339,4339,47,1,3.5,1
4340,4340,47,1,7.4,0
4341,4341,46,0,6.5,0
4342,4342,45,0,6.6,0
4343,4343,35,1,9.2,0
4344,4344,54,1,6.1,0
4345,4345,52,1,8.2,0
4346,4346,55,1,3.9,0
4347,4347,48,0,4.1,1
4348,4348,51,0,7.9,1
4349,4349,49,1,7.5,0
4350,4350,50,1,8.2,1
4351,4351,46,0,7.5,0
4352,4352,43,1,6.9,0
4353,4353,49,1,7.6,0
4354,4354,53,1,7.8,0
4355,4355,49,1,2.8,0
4356,4356,47,1,4.3,1
4357,4357,44,0,6.4,1
4358,4358,36,1,5,0
4359,4359,49,0,5.2,0
4360,4360,51,1,6.6,0
4361,4361,41,1,2.6,0
4362,4362,45,1,7.6,1
4363,4363,57,1,6.3,1
4364,4364,40,1,7.8,0
4365,4365,51,1,7.6,1
4366,4366,50,0,7,1
4367,4367,56,1,5.3,0
4368,4368,43,1,6.5,1
4369,4369,45,0,6.9,0
4370,4370,54,0,6.6,0
4371,4371,45,1,9.2,0
4372,4372,49,1,7.6,1
4373,4373,47,0,5.5,0
4374,4374,38,1,4.9,0
4375,4375,56,1,4.9,1
4376,4376,50,1,4.1,0
4377,4377,41,1,6,0
4378,4378,42,1,8.9,0
4379,4379,44,1,7,0
4380,4380,54,1,5.3,0
4381,4381,42,1,6.6,0
4382,4382,53,0,6.1,0
4383,4383,43,1,5.1,0
4384,4384,44,1,7.8,1
4385,4385,41,1,6.5,1
4386,4386,48,1,5.9,0
4387,4387,48,0,8.4,1
4388,4388,48,1,6.6,0
4389,4389,41,0,4.1,0
4390,4390,35,0,5.7,1
4391,4391,48,1,6.4,0
4392,4392,43,1,4.5,0
4393,4393,43,1,8.9,0
4394,4394,43,0,7.6,0
4395,4395,52,1,8,0
4396,4396,43,1,8.8,1
4397,4397,53,1,6.8,0
4398,4398,43,1,6.1,0
4399,4399,41,1,6.2,0
4400,4400,50,0,7.4,1
4401,4401,59,0,4.9,0
4402,4402,46,1,8.5,0
4403,4403,49,1,7.4,0
4404,4404,50,0,6.3,1
4405,4405,53,0,7.4,1
4406,4406,47,1,4.5,0
4407,4407,40,1,7,1
4408,4408,47,1,6,1
4409,4409,49,0,4.4,1
4410,4410,38,1,8.9,0
4411,4411,44,1,6.3,0
4412,4412,51,0,8.1,1
4413,4413,52,0,5.9,1
4414,4414,49,0,8.8,1
4415,4415,43,1,4.7,0
4416,4416,55,1,6.8,1
4417,4417,37,1,7.2,1
4418,4418,49,1,10,0
4419,4419,50,1,3,1
4420,4420,48,0,6.2,0
4421,4421,49,1,9.5,1
4422,4422,55,1,6.6,0
4423,4423,36,1,6,0
4424,4424,53,1,4.6,0
4425,4425,53,1,9.3,1
4426,4426,43,1,6.5,0
4427,4427,50,0,5.9,1
4428,4428,56,0,9.4,1
4429,4429,39,1,5.7,0
4430,4430,43,1,7.6,0
4431,4431,49,1,7,0
4432,4432,48,0,6.4,1
4433,4433,45,1,6.5,0
4434,4434,46,1,6.1,0
4435,4435,48,1,6.5,1
4436,4436,51,1,7.3,1
4437,4437,52,1,8,1
4438,4438,46,1,5.9,0
4439,4439,47,1,5.9,0
4440,4440,49,1,8.8,1
4441,4441,54,1,3.6,1
4442,4442,44,1,6.7,0
4443,4443,51,0,4.7,0
4444,4444,46,1,9.7,0
4445,4445,39,1,4.9,0
4446,4446,44,1,8.2,0
4447,4447,48,0,9.6,0
4448,4448,43,0,7.6,1
4449,4449,51,1,7.2,1
4450,4450,54,1,6.3,1
4451,4451,48,1,5.1,0
4452,4452,46,1,10,0
4453,4453,47,1,9.4,0
4454,4454,46,1,6.8,1
4455,4455,51,1,9.1,0
4456,4456,42,1,5.2,0
4457,4457,48,1,4.1,0
4458,4458,50,1,7,0
4459,4459,46,1,8.3,1
4460,4460,45,1,8.1,0
4461,4461,44,0,4.8,0
4462,4462,49,1,8.4,0
4463,4463,44,1,6.9,0
4464,4464,42,0,8,0
4465,4465,43,0,7.5,1
4466,4466,41,1,5.4,0
4467,4467,35,1,5.4,0
4468,4468,59,0,7.7,0
4469,4469,53,1,3.6,0
4470,4470,47,1,5.1,0
4471,4471,47,1,7.2,0
4472,4472,38,0,7.1,1
4473,4473,46,0,5.2,0
4474,4474,46,1,6,1
4475,4475,48,1,8,0
4476,4476,65,1,5.9,1
4477,4477,50,1,6,1
4478,4478,43,1,4.9,0
4479,4479,41,0,7.1,0
4480,4480,51,0,9.7,1
4481,4481,45,0,10,0
4482,4482,58,1,6.8,1
4483,4483,52,1,7.7,0
4484,4484,57,1,7.8,0
4485,4485,42,1,7.7,0
4486,4486,46,1,5.4,0
4487,4487,43,1,2.4,1
4488,4488,55,1,7.6,1
4489,4489,48,1,5.6,0
4490,4490,49,1,5.9,0
4491,4491,48,1,6.2,1
4492,4492,38,1,7.2,0
4493,4493,42,0,2.7,0
4494,4494,49,0,9.5,0
4495,4495,58,1,4.2,0
4496,4496,43,1,8,0
4497,4497,50,1,6.8,0
4498,4498,50,0,7.3,0
4499,4499,51,0,3.5,0
4500,4500,45,1,6.8,0
4501,4501,42,1,7.8,0
4502,4502,51,1,7,1
4503,4503,44,1,6.9,0
4504,4504,42,1,1.8,0
4505,4505,38,1,9.5,0
4506,4506,43,0,8,0
4507,4507,38,1,5.9,0
4508,4508,45,0,7.4,0
4509,4509,55,1,7.8,0
4510,4510,56,1,5.2,0
4511,4511,48,1,4.6,0
4512,4512,59,0,6.8,0
4513,4513,44,0,7.2,0
4514,4514,52,0,5.7,1
4515,4515,53,1,6.2,0
4516,4516,45,0,6.3,0
4517,4517,39,1,2.7,0
4518,4518,53,1,7.9,0
4519,4519,52,0,4.1,0
4520,4520,40,1,5.7,0
4521,4521,50,1,8.3,1
4522,4522,42,0,9.2,0
4523,4523,51,1,3.3,1
4524,4524,43,1,3.7,0
4525,4525,50,0,4.9,0
4526,4526,53,0,4.6,0
4527,4527,51,0,6.1,1
4528,4528,50,1,4.5,0
4529,4529,41,1,8.5,1
4530,4530,53,0,3.5,1
4531,4531,52,1,6.6,1
4532,4532,41,1,6.9,0
4533,4533,49,0,8.7,0
4534,4534,48,1,2.4,0
4535,4535,44,1,6.7,0
4536,4536,59,0,4.4,0
4537,4537,47,0,4.9,1
4538,4538,53,1,8,0
4539,4539,48,0,8,0
4540,4540,60,1,7,1
4541,4541,45,1,6,0
4542,4542,49,1,6.5,0
4543,4543,51,1,6,1
4544,4544,50,1,3.2,0
4545,4545,44,1,9.2,1
4546,4546,51,0,6.2,0
4547,4547,47,1,5.5,0
4548,4548,41,1,5.9,0
4549,4549,37,1,4.2,0
4550,4550,40,1,4.6,1
4551,4551,57,1,7,1
4552,4552,45,1,6.4,0
4553,4553,44,0,6.3,0
4554,4554,52,1,7.5,0
4555,4555,50,1,5.4,1
4556,4556,35,1,6.5,0
4557,4557,49,1,6.2,1
4558,4558,47,1,8.3,0
4559,4559,47,0,6.2,0
4560,4560,50,0,8.3,0
4561,4561,54,0,8.1,0
4562,4562,45,0,8.9,1
4563,4563,50,1,4.6,0
4564,4564,42,1,7.7,0
4565,4565,40,1,7.4,0
4566,4566,39,0,6.2,0
4567,4567,45,0,9.1,0
4568,4568,44,1,6.7,1
4569,4569,42,1,7.7,0
4570,4570,49,1,6.8,0
4571,4571,47,1,7.3,0
4572,4572,46,0,2.9,0
4573,4573,42,1,7.8,0
4574,4574,47,1,4.4,1
4575,4575,43,0,7.1,1
4576,4576,43,1,6.6,0
4577,4577,44,1,7.3,0
4578,4578,47,0,7.4,0
4579,4579,54,1,4,0
4580,4580,52,1,5.8,1
4581,4581,48,0,7.8,1
4582,4582,55,0,4.4,0
4583,4583,49,0,3.3,0
4584,4584,45,1,8.2,0
4585,4585,46,0,5.6,0
4586,4586,37,1,5.5,1
4587,4587,51,0,2.3,0
4588,4588,53,1,7.9,1
4589,4589,52,0,6.2,0
4590,4590,50,1,5.2,0
4591,4591,42,1,10,0
4592,4592,52,1,7.9,1
4593,4593,49,1,9.5,1
4594,4594,56,1,5.5,1
4595,4595,52,1,3.9,0
4596,4596,48,1,5.6,1
4597,4597,50,1,4.1,0
4598,4598,52,1,4.3,0
4599,4599,39,1,4.7,0
4600,4600,50,1,4.9,0
4601,4601,50,1,5.1,0
4602,4602,57,1,6.3,1
4603,4603,58,0,6,0
4604,4604,50,1,9,0
4605,4605,51,1,7.5,1
4606,4606,49,0,9,1
4607,4607,46,1,6.8,0
4608,4608,48,1,5.6,1
4609,4609,35,1,9.4,0
4610,4610,53,1,4.5,0
4611,4611,44,1,7.2,1
4612,4612,46,0,6.5,0
4613,4613,46,0,7.2,0
4614,4614,53,1,9.3,0
4615,4615,48,1,7.9,0
4616,4616,41,1,3.4,0
4617,4617,48,1,7,0
4618,4618,43,1,5.8,0
4619,4619,50,1,7.8,0
4620,4620,50,1,9.6,0
4621,4621,43,1,4.3,0
4622,4622,50,1,6.1,0
4623,4623,45,0,9.5,0
4624,4624,50,1,3.4,1
4625,4625,47,1,4.9,0
4626,4626,45,1,6,0
4627,4627,50,1,8.2,0
4628,4628,40,1,4.8,0
4629,4629,52,1,8.4,1
4630,4630,51,1,5.6,1
4631,4631,44,1,4.9,0
4632,4632,42,1,6,0
4633,4633,48,1,8.4,0
4634,4634,53,1,5.1,1
4635,4635,41,1,5.8,0
4636,4636,51,1,6.7,0
4637,4637,54,1,6.3,0
4638,4638,41,1,4,1
4639,4639,47,1,6.9,0
4640,4640,41,1,5.9,0
4641,4641,53,1,5.2,0
4642,4642,48,0,7.1,0
4643,4643,48,1,8,0
4644,4644,60,1,6.2,1
4645,4645,36,0,8.5,0
4646,4646,54,1,6.2,0
4647,4647,44,1,7.7,0
4648,4648,51,1,7.6,0
4649,4649,46,0,4.8,1
4650,4650,53,1,8,0
4651,4651,48,1,3.2,0
4652,4652,43,1,4.9,0
4653,4653,50,0,6.9,0
4654,4654,44,1,6.7,0
4655,4655,50,0,6.3,0
4656,4656,37,1,10,0
4657,4657,49,1,6,0
4658,4658,43,0,7.5,1
4659,4659,50,1,6.4,0
4660,4660,42,1,3.9,0
4661,4661,36,1,10,1
4662,4662,44,1,8.5,1
4663,4663,53,1,6.6,1
4664,4664,53,0,1.5,0
4665,4665,41,0,5.1,0
4666,4666,48,0,4.5,0
4667,4667,45,1,6.6,1
4668,4668,51,1,5.8,0
4669,4669,45,1,5.9,1
4670,4670,48,0,8.2,1
4671,4671,48,1,7.2,1
4672,4672,49,1,9.2,1
4673,4673,47,1,6.3,0
4674,4674,45,0,5.3,1
4675,4675,51,1,8.5,0
4676,4676,55,0,6.9,0
4677,4677,51,1,6.2,0
4678,4678,51,0,4.9,0
4679,4679,52,0,8,1
4680,4680,50,1,8.5,0
4681,4681,45,1,6.1,0
4682,4682,44,1,5.2,0
4683,4683,43,1,7.9,0
4684,4684,45,1,8.4,0
4685,4685,52,1,9.2,0
4686,4686,46,1,5.2,0
4687,4687,51,0,6.3,1
4688,4688,51,1,3.8,0
4689,4689,48,1,5,0
4690,4690,44,1,7,0
4691,4691,38,1,6.3,0
4692,4692,44,0,4.5,0
4693,4693,44,1,3.6,0
4694,4694,44,1,5.9,0
4695,4695,48,1,3.9,0
4696,4696,52,1,9.3,0
4697,4697,49,1,5.5,1
4698,4698,60,1,8.5,1
4699,4699,50,1,3.5,1
4700,4700,49,1,9.4,1
4701,4701,45,1,7.7,1
4702,4702,54,1,7.4,0
4703,4703,52,0,5.4,1
4704,4704,53,1,8.5,0
4705,4705,45,1,6.5,0
4706,4706,50,1,8.3,1
4707,4707,44,0,9.7,0
4708,4708,46,1,6.1,1
4709,4709,45,1,6.5,1
4710,4710,60,0,5.9,0
4711,4711,48,1,7.4,1
4712,4712,54,1,4.5,1
4713,4713,46,1,3.6,0
4714,4714,46,1,8.4,1
4715,4715,58,0,6.2,0
4716,4716,56,1,6.8,0
4717,4717,39,1,4,1
4718,4718,45,1,4.3,0
4719,4719,52,1,8.6,0
4720,4720,52,1,3.8,0
4721,4721,45,1,4.2,1
4722,4722,47,1,5.9,0
4723,4723,41,1,9.6,1
4724,4724,48,0,7.6,0
4725,4725,50,0,7.8,1
4726,4726,51,1,4,0
4727,4727,50,1,5.7,0
4728,4728,50,1,7,0
4729,4729,46,1,8.4,0
4730,4730,49,1,6.6,1
4731,4731,50,0,9.1,1
4732,4732,60,1,1.6,1
4733,4733,55,1,6.9,0
4734,4734,49,1,7.9,0
4735,4735,48,1,7,0
4736,4736,46,1,8.5,0
4737,4737,43,0,3.3,0
4738,4738,45,1,7.8,0
4739,4739,47,1,5.1,0
4740,4740,53,1,6.7,0
4741,4741,49,0,3.6,1
4742,4742,47,1,8.9,1
4743,4743,44,0,4,1
4744,4744,51,1,7.5,1
4745,4745,49,0,3.2,0
4746,4746,44,0,6.3,0
4747,4747,56,1,5.3,0
4748,4748,35,0,7.5,1
4749,4749,49,1,5.2,1
4750,4750,41,1,5.1,0
4751,4751,52,1,4.6,0
4752,4752,51,1,7.1,0
4753,4753,50,1,6.3,1
4754,4754,46,0,9.8,1
4755,4755,55,1,7.3,0
4756,4756,43,0,6.4,0
4757,4757,53,1,4.2,1
4758,4758,57,1,3.1,0
4759,4759,44,1,6.9,0
4760,4760,48,1,7.5,1
4761,4761,43,1,6,0
4762,4762,58,1,2.1,1
4763,4763,49,0,7.5,0
4764,4764,51,1,3.1,0
4765,4765,50,1,6.6,1
4766,4766,48,0,4.3,0
4767,4767,35,1,6.3,0
4768,4768,51,0,6.2,1
4769,4769,42,1,8.3,1
4770,4770,50,0,7,0
4771,4771,52,1,5.7,0
4772,4772,55,0,6.9,0
4773,4773,47,1,8.1,1
4774,4774,43,1,6,0
4775,4775,39,1,4.2,0
4776,4776,47,0,7.1,0
4777,4777,42,1,7.7,0
4778,4778,47,1,7.3,0
4779,4779,46,0,6.6,0
4780,4780,43,1,6.8,1
4781,4781,51,1,6.1,0
4782,4782,35,1,6.3,0
4783,4783,45,1,4.6,0
4784,4784,44,1,6.9,1
4785,4785,49,1,5.5,1
4786,4786,41,0,8.4,0
4787,4787,55,1,3.9,0
4788,4788,43,1,6.2,0
4789,4789,46,0,8.4,0
4790,4790,45,1,8.2,0
4791,4791,47,1,7.4,1
4792,4792,38,0,3.9,0
4793,4793,50,1,4.1,0
4794,4794,44,0,9.7,1
4795,4795,51,0,6,1
4796,4796,45,0,8.7,1
4797,4797,44,0,7.4,1
4798,4798,55,1,7.7,0
4799,4799,53,0,7.1,1
4800,4800,42,1,3.5,1
4801,4801,52,1,8,0
4802,4802,45,1,9,0
4803,4803,47,1,4.5,0
4804,4804,45,0,8.9,0
4805,4805,40,1,7.6,0
4806,4806,51,1,10,0
4807,4807,58,1,6.3,0
4808,4808,51,1,7,1
4809,4809,41,1,3.6,0
4810,4810,55,0,8.6,1
4811,4811,44,1,6.6,0
4812,4812,45,0,4.8,1
4813,4813,47,1,7.1,1
4814,4814,42,0,7.5,0
4815,4815,54,1,3.6,1
4816,4816,49,1,6.2,0
4817,4817,53,0,8.2,0
4818,4818,37,0,7,0
4819,4819,40,1,5.8,0
4820,4820,56,0,8.2,0
4821,4821,54,0,7.1,0
4822,4822,48,0,6.5,1
4823,4823,55,1,5.9,0
4824,4824,49,1,6.6,0
4825,4825,35,0,7.5,0
4826,4826,44,1,10,0
4827,4827,47,1,6.1,1
4828,4828,39,1,8.4,0
4829,4829,42,1,4.4,0
4830,4830,49,0,2.2,0
4831,4831,42,1,5.9,0
4832,4832,46,1,6.6,1
4833,4833,51,1,6.1,1
4834,4834,48,0,6.9,1
4835,4835,49,1,7,1
4836,4836,48,1,5.1,0
4837,4837,48,1,5.4,0
4838,4838,51,1,3,0
4839,4839,39,1,5.2,0
4840,4840,43,1,8.2,0
4841,4841,53,1,6.8,1
4842,4842,47,1,5.8,1
4843,4843,44,1,6.7,0
4844,4844,41,1,4.9,0
4845,4845,51,1,6.1,1
4846,4846,53,1,6,0
4847,4847,45,1,5.9,0
4848,4848,56,1,2.2,1
4849,4849,51,0,6.9,0
4850,4850,46,1,8.1,0
4851,4851,47,1,7.5,1
4852,4852,44,1,7.1,1
4853,4853,38,1,9.4,0
4854,4854,43,1,6.8,0
4855,4855,48,0,4.8,0
4856,4856,46,1,5.6,0
4857,4857,44,1,6.7,0
4858,4858,52,0,7.6,1
4859,4859,46,1,6.9,0
4860,4860,42,1,4.8,0
4861,4861,42,0,4.5,0
4862,4862,43,1,7,1
4863,4863,57,1,5.2,1
4864,4864,38,1,5.4,0
4865,4865,59,0,5.8,1
4866,4866,39,1,10,0
4867,4867,44,0,7.4,1
4868,4868,57,1,6.7,1
4869,4869,45,1,8.2,1
4870,4870,54,0,9.4,1
4871,4871,47,1,4.2,0
4872,4872,45,1,5.2,0
4873,4873,50,1,6.3,1
4874,4874,41,1,6.8,0
4875,4875,44,0,5.8,0
4876,4876,48,1,6.3,0
4877,4877,51,0,6.2,0
4878,4878,47,0,5.5,0
4879,4879,46,1,4.8,0
4880,4880,43,1,8.3,0
4881,4881,52,0,5.4,1
4882,4882,37,1,7.1,0
4883,4883,47,1,7.7,0
4884,4884,47,1,6.7,1
4885,4885,41,0,6.2,0
4886,4886,42,1,4.2,0
4887,4887,52,1,7.2,0
4888,4888,55,1,5.9,0
4889,4889,43,1,7.1,0
4890,4890,48,0,6.5,0
4891,4891,52,0,6.8,0
4892,4892,42,1,7,0
4893,4893,63,0,6.3,0
4894,4894,44,1,6,1
4895,4895,45,1,5.6,0
4896,4896,45,0,6.2,1
4897,4897,46,0,5.5,1
4898,4898,45,1,6.6,1
4899,4899,38,1,4.3,0
4900,4900,51,1,8.1,0
4901,4901,39,1,9.5,0
4902,4902,49,1,8.1,1
4903,4903,48,0,8,0
4904,4904,52,1,5.5,0
4905,4905,51,1,6.9,0
4906,4906,39,1,5.4,0
4907,4907,44,1,7.9,1
4908,4908,46,1,5.3,0
4909,4909,42,1,5.9,0
4910,4910,51,1,3.9,0
4911,4911,51,1,6.1,0
4912,4912,48,1,5.8,1
4913,4913,46,1,6.7,0
4914,4914,59,1,5.3,0
4915,4915,45,0,5.5,0
4916,4916,40,1,5.9,0
4917,4917,46,0,8.7,0
4918,4918,44,1,4.8,0
4919,4919,35,1,7,0
4920,4920,39,0,8.4,0
4921,4921,49,1,7.9,1
4922,4922,46,1,7.2,1
4923,4923,47,0,8,1
4924,4924,48,1,7.2,0
4925,4925,45,1,2.6,0
4926,4926,49,1,8.1,1
4927,4927,45,1,5.7,0
4928,4928,43,0,5.3,0
4929,4929,51,1,8.9,0
4930,4930,51,1,4.8,0
4931,4931,42,1,5.9,1
4932,4932,53,1,5,1
4933,4933,54,0,5.1,1
4934,4934,47,1,9.8,1
4935,4935,49,1,6.8,1
4936,4936,50,1,3.5,1
4937,4937,45,1,6.2,1
4938,4938,47,1,4.7,0
4939,4939,44,0,2.2,0
4940,4940,43,0,3.8,0
4941,4941,35,0,5.9,1
4942,4942,49,1,6.5,0
4943,4943,46,1,7.7,0
4944,4944,48,1,6.7,0
4945,4945,41,1,2.4,0
4946,4946,49,1,6.1,0
4947,4947,49,0,6.8,0
4948,4948,49,0,6.5,0
4949,4949,48,1,4.6,0
4950,4950,52,1,3.2,1
4951,4951,51,1,8.7,1
4952,4952,55,1,7.2,0
4953,4953,54,0,4.4,0
4954,4954,49,1,9.3,0
4955,4955,53,0,8.8,0
4956,4956,43,0,8.4,0
4957,4957,43,1,4.4,0
4958,4958,57,0,9.2,0
4959,4959,51,1,5,1
4960,4960,52,1,5.1,1
4961,4961,41,0,7.4,1
4962,4962,43,1,3.2,0
4963,4963,42,0,8.9,0
4964,4964,46,1,7.7,0
4965,4965,50,1,4.6,0
4966,4966,49,1,3.3,0
4967,4967,52,1,3.8,0
4968,4968,41,1,4.5,1
4969,4969,44,1,8.2,1
4970,4970,40,1,7.2,0
4971,4971,51,1,6.6,0
4972,4972,49,1,7.4,0
4973,4973,45,0,6.4,0
4974,4974,37,0,6.3,0
4975,4975,57,1,4.1,0
4976,4976,55,1,7.3,0
4977,4977,41,0,4.4,0
4978,4978,47,1,6,0
4979,4979,53,1,5.9,0
4980,4980,46,1,4.5,0
4981,4981,48,1,6.3,0
4982,4982,47,1,5.9,0
4983,4983,49,1,5,0
4984,4984,50,1,3.7,1
4985,4985,57,0,5,1
4986,4986,43,0,4.4,0
4987,4987,55,1,6,1
4988,4988,49,0,7,0
4989,4989,52,1,3.4,1
4990,4990,43,1,2,0
4991,4991,59,1,1.9,0
4992,4992,49,1,3.9,0
4993,4993,49,1,6.5,1
4994,4994,45,1,7.4,1
4995,4995,51,1,7.5,1
4996,4996,43,1,5.7,0
4997,4997,46,1,8.2,0
4998,4998,55,1,4.8,0
4999,4999,50,0,6.8,0
5000,5000,55,1,7.4,0
5001,5001,44,0,6.1,0
5002,5002,40,1,4.2,0
5003,5003,44,1,4,0
5004,5004,39,1,4.8,0
5005,5005,39,0,6.2,0
5006,5006,40,0,8.4,0
5007,5007,47,1,2,1
5008,5008,46,1,5.1,0
5009,5009,53,0,8.1,0
5010,5010,49,1,8.3,0
5011,5011,52,1,5.8,0
5012,5012,40,1,2.5,0
5013,5013,46,1,3.4,1
5014,5014,42,0,6.1,0
5015,5015,45,0,8.8,0
5016,5016,40,1,6.8,0
5017,5017,45,0,9.7,1
5018,5018,48,0,8.1,1
5019,5019,50,0,6.7,0
5020,5020,50,0,8.6,0
5021,5021,51,1,7.6,1
5022,5022,44,0,5.6,0
5023,5023,48,1,5.8,1
5024,5024,44,0,4.9,0
5025,5025,55,1,8.1,1
5026,5026,43,1,5.1,0
5027,5027,42,1,5.8,1
5028,5028,51,1,5.8,1
5029,5029,55,1,5,0
5030,5030,45,1,5.2,0
5031,5031,47,1,5.3,0
5032,5032,49,1,6.6,1
5033,5033,49,0,10,1
5034,5034,49,1,5.7,1
5035,5035,53,1,6.8,0
5036,5036,40,1,6.5,0
5037,5037,44,1,4.5,1
5038,5038,44,1,8.4,0
5039,5039,45,1,5.5,0
5040,5040,58,1,5.7,0
5041,5041,49,0,8.9,0
5042,5042,44,0,7.6,1
5043,5043,49,1,6.6,1
5044,5044,45,1,6.8,0
5045,5045,43,1,6.6,0
5046,5046,45,1,7.5,0
5047,5047,39,1,10,1
5048,5048,50,0,10,1
5049,5049,49,1,9.1,0
5050,5050,54,1,10,1
5051,5051,40,1,6.2,0
5052,5052,59,1,6.5,0
5053,5053,52,1,6.1,0
5054,5054,42,0,3,0
5055,5055,41,1,4.6,0
5056,5056,44,1,8.6,0
5057,5057,48,1,5.1,1
5058,5058,47,0,3.7,0
5059,5059,55,0,7.2,0
5060,5060,47,1,7.8,0
5061,5061,47,1,4.6,1
5062,5062,47,0,6.6,0
5063,5063,47,0,3,0
5064,5064,54,1,8,0
5065,5065,36,1,5.7,0
5066,5066,51,1,6.8,0
5067,5067,55,0,5.2,0
5068,5068,54,0,5.7,1
5069,5069,50,0,7.2,0
5070,5070,41,1,4,0
5071,5071,45,0,7.7,0
5072,5072,56,1,8.8,0
5073,5073,45,1,5.4,0
5074,5074,41,1,6,0
5075,5075,46,1,5.6,0
5076,5076,43,0,7.2,1
5077,5077,48,1,4.4,0
5078,5078,41,0,6.4,0
5079,5079,47,0,5.8,0
5080,5080,43,1,4.1,0
5081,5081,52,0,5.9,1
5082,5082,44,1,5.3,0
5083,5083,36,1,7.5,1
5084,5084,50,0,6.2,0
5085,5085,50,0,7,1
5086,5086,45,1,6.5,0
5087,5087,50,1,6,0
5088,5088,47,1,7.9,0
5089,5089,39,1,7.5,0
5090,5090,53,1,5.7,0
5091,5091,46,1,4.2,1
5092,5092,47,1,7.5,1
5093,5093,35,0,7.1,0
5094,5094,44,1,6.4,0
5095,5095,54,1,9.9,1
5096,5096,52,1,6.9,0
5097,5097,57,1,7,1
5098,5098,50,1,6.3,0
5099,5099,52,1,6.9,1
5100,5100,51,1,5.1,0
5101,5101,50,0,5.6,1
5102,5102,55,1,1,0
5103,5103,48,1,6.2,0
5104,5104,49,1,5.3,0
5105,5105,50,0,7.8,1
5106,5106,61,1,5.8,0
5107,5107,53,1,9.4,0
5108,5108,46,0,9.1,0
5109,5109,49,0,6.4,0
5110,5110,43,1,7.9,0
5111,5111,49,1,7.9,0
5112,5112,56,1,7.1,0
5113,5113,40,1,7.5,0
5114,5114,48,0,7.1,1
5115,5115,56,1,7.4,0
5116,5116,55,1,6,0
5117,5117,56,0,5.8,0
