job_profiles_id,employee_id,job_role,seniority_level,years_experience,work_mode,salary_usd
13291,13291,Software Engineer,Mid,3,Remote,40000
13292,13292,Data Scientist,Senior,0,On-site,94706
13293,13293,Product Manager,Junior,7,Hybrid,62354
13294,13294,Cloud Engineer,Mid,19,On-site,68422
13295,13295,Full Stack Developer,Mid,22,On-site,57692
13296,13296,Software Engineer,Manager,8,Remote,98388
13297,13297,Backend Developer,Lead,4,On-site,148837
13298,13298,QA Engineer,Mid,0,Remote,40000
13299,13299,Software Engineer,Junior,16,Hybrid,59134
13300,13300,Data Scientist,Mid,5,Hybrid,109349
13301,13301,DevOps Engineer,Lead,25,Hybrid,40000
13302,13302,Software Engineer,Senior,4,Remote,40000
13303,13303,Frontend Developer,Senior,25,On-site,114206
13304,13304,DevOps Engineer,Junior,15,On-site,73476
13305,13305,Data Scientist,Senior,0,Remote,102291
13306,13306,ML Engineer,Mid,11,On-site,86778
13307,13307,DevOps Engineer,Senior,15,Hybrid,131106
13308,13308,Product Manager,Lead,8,Hybrid,50673
13309,13309,Product Manager,Manager,17,Hybrid,142588
13310,13310,Software Engineer,Mid,13,On-site,94212
13311,13311,Software Engineer,Mid,13,Hybrid,40000
13312,13312,Cybersecurity Engineer,Mid,9,Hybrid,77407
13313,13313,Full Stack Developer,Junior,1,Hybrid,47135
13314,13314,ML Engineer,Junior,8,Remote,40000
13315,13315,Software Engineer,Lead,9,Hybrid,40000
13316,13316,ML Engineer,Mid,0,Hybrid,107830
13317,13317,Software Engineer,Manager,10,On-site,46207
13318,13318,Data Analyst,Lead,7,On-site,88778
13319,13319,ML Engineer,Junior,0,Hybrid,40000
13320,13320,Data Analyst,Mid,9,Hybrid,52198
13321,13321,QA Engineer,Mid,7,Remote,49326
13322,13322,DevOps Engineer,Manager,23,Hybrid,110050
13323,13323,Frontend Developer,Lead,9,Hybrid,43866
13324,13324,Cybersecurity Engineer,Mid,16,Remote,91830
13325,13325,Data Analyst,Mid,9,Remote,40000
13326,13326,Software Engineer,Manager,0,On-site,150797
13327,13327,Data Scientist,Senior,14,Remote,75999
13328,13328,Backend Developer,Senior,5,Hybrid,95186
13329,13329,ML Engineer,Junior,8,Remote,40000
13330,13330,Backend Developer,Junior,0,Remote,65183
13331,13331,Cloud Engineer,Junior,7,Remote,40000
13332,13332,Frontend Developer,Senior,17,On-site,110373
13333,13333,Backend Developer,Mid,16,Hybrid,56180
13334,13334,Software Engineer,Mid,21,On-site,99424
13335,13335,ML Engineer,Mid,20,Hybrid,96031
13336,13336,Product Manager,Lead,0,Remote,155538
13337,13337,Full Stack Developer,Mid,2,Remote,95000
13338,13338,Data Analyst,Mid,0,On-site,40000
13339,13339,Data Scientist,Junior,12,Hybrid,66362
13340,13340,Cybersecurity Engineer,Lead,5,Hybrid,142854
13341,13341,Frontend Developer,Mid,8,Hybrid,63690
13342,13342,ML Engineer,Junior,7,Hybrid,53817
13343,13343,DevOps Engineer,Junior,13,Remote,57412
13344,13344,Software Engineer,Mid,2,Remote,40000
13345,13345,Full Stack Developer,Mid,0,Remote,76859
13346,13346,Backend Developer,Senior,11,Remote,80201
13347,13347,Product Manager,Junior,18,Hybrid,57381
13348,13348,Backend Developer,Junior,10,On-site,44891
13349,13349,Full Stack Developer,Manager,2,Hybrid,145883
13350,13350,Software Engineer,Senior,0,Hybrid,99728
13351,13351,Data Analyst,Junior,15,Hybrid,40000
13352,13352,ML Engineer,Mid,2,On-site,95401
13353,13353,Product Manager,Lead,0,On-site,100631
13354,13354,Data Scientist,Senior,2,On-site,108797
13355,13355,Product Manager,Manager,0,On-site,181478
13356,13356,Cloud Engineer,Junior,4,Remote,40000
13357,13357,Full Stack Developer,Manager,6,Hybrid,201510
13358,13358,QA Engineer,Lead,2,Hybrid,97901
13359,13359,Cybersecurity Engineer,Junior,8,Remote,67426
13360,13360,Backend Developer,Senior,4,On-site,111874
13361,13361,Data Analyst,Senior,24,Hybrid,62485
13362,13362,Frontend Developer,Junior,0,On-site,45523
13363,13363,Full Stack Developer,Senior,10,Hybrid,97865
13364,13364,Full Stack Developer,Junior,11,Hybrid,52721
13365,13365,ML Engineer,Junior,3,Hybrid,87523
13366,13366,DevOps Engineer,Senior,12,Hybrid,40000
13367,13367,Software Engineer,Senior,16,Hybrid,134275
13368,13368,Data Scientist,Principal,12,Hybrid,212201
13369,13369,Full Stack Developer,Senior,19,Hybrid,40000
13370,13370,Data Scientist,Junior,0,On-site,52544
13371,13371,DevOps Engineer,Junior,2,Hybrid,40000
13372,13372,DevOps Engineer,Principal,18,Remote,138575
13373,13373,Full Stack Developer,Junior,15,Remote,60975
13374,13374,DevOps Engineer,Mid,12,Hybrid,40000
13375,13375,Product Manager,Mid,17,Hybrid,40000
13376,13376,ML Engineer,Mid,0,Remote,96970
13377,13377,Full Stack Developer,Junior,15,Hybrid,40000
13378,13378,DevOps Engineer,Junior,15,On-site,43595
13379,13379,Frontend Developer,Mid,3,Remote,64630
13380,13380,ML Engineer,Mid,25,Hybrid,94447
13381,13381,ML Engineer,Senior,14,Remote,106158
13382,13382,Data Scientist,Lead,0,Hybrid,62850
13383,13383,Software Engineer,Manager,12,Hybrid,145098
13384,13384,Software Engineer,Mid,4,On-site,40000
13385,13385,Backend Developer,Manager,16,On-site,95974
13386,13386,Full Stack Developer,Principal,14,Hybrid,110895
13387,13387,Full Stack Developer,Senior,5,Hybrid,41788
13388,13388,Software Engineer,Mid,18,On-site,69455
13389,13389,Data Scientist,Senior,15,Remote,87667
13390,13390,Full Stack Developer,Principal,3,Remote,43035
13391,13391,Data Analyst,Mid,9,Hybrid,48904
13392,13392,Software Engineer,Principal,12,Hybrid,121740
13393,13393,Software Engineer,Junior,8,Remote,40000
13394,13394,Data Analyst,Mid,7,Hybrid,40000
13395,13395,Full Stack Developer,Junior,8,Remote,40000
13396,13396,DevOps Engineer,Mid,4,Remote,40000
13397,13397,Frontend Developer,Mid,2,On-site,81196
13398,13398,ML Engineer,Junior,9,Hybrid,55793
13399,13399,ML Engineer,Mid,0,Remote,67131
13400,13400,Data Scientist,Senior,2,On-site,129473
13401,13401,Data Scientist,Manager,1,Hybrid,122300
13402,13402,Frontend Developer,Lead,0,Hybrid,155965
13403,13403,Frontend Developer,Senior,9,Remote,118045
13404,13404,Full Stack Developer,Lead,9,On-site,169399
13405,13405,ML Engineer,Senior,9,Hybrid,121338
13406,13406,DevOps Engineer,Mid,0,Hybrid,40000
13407,13407,Data Analyst,Mid,6,Remote,75531
13408,13408,DevOps Engineer,Senior,13,Hybrid,83732
13409,13409,ML Engineer,Lead,7,Hybrid,159856
13410,13410,Data Analyst,Manager,11,Hybrid,101112
13411,13411,Full Stack Developer,Principal,15,Hybrid,140678
13412,13412,Backend Developer,Mid,7,Remote,64039
13413,13413,QA Engineer,Junior,0,Remote,40000
13414,13414,Data Scientist,Senior,3,Remote,40000
13415,13415,ML Engineer,Junior,5,Remote,57201
13416,13416,Software Engineer,Junior,4,Hybrid,60883
13417,13417,Software Engineer,Junior,2,On-site,62048
13418,13418,Cybersecurity Engineer,Senior,9,Remote,42917
13419,13419,DevOps Engineer,Senior,24,Hybrid,51753
13420,13420,Product Manager,Manager,7,Hybrid,58727
13421,13421,Product Manager,Manager,9,Remote,150331
13422,13422,Data Scientist,Senior,1,Remote,96358
13423,13423,Software Engineer,Manager,19,Remote,114988
13424,13424,Data Scientist,Mid,13,On-site,40000
13425,13425,Full Stack Developer,Mid,17,On-site,90178
13426,13426,DevOps Engineer,Senior,16,Remote,40000
13427,13427,Data Analyst,Junior,7,Hybrid,47171
13428,13428,Software Engineer,Senior,9,Hybrid,122826
13429,13429,Software Engineer,Mid,22,Remote,40000
13430,13430,Backend Developer,Mid,13,Remote,72675
13431,13431,Software Engineer,Lead,0,Hybrid,131309
13432,13432,Data Scientist,Senior,12,Hybrid,140402
13433,13433,Software Engineer,Mid,4,Remote,66544
13434,13434,Frontend Developer,Senior,15,Hybrid,109873
13435,13435,Software Engineer,Mid,12,Hybrid,61723
13436,13436,Software Engineer,Junior,0,Remote,40000
13437,13437,Cloud Engineer,Principal,11,Hybrid,133412
13438,13438,Cloud Engineer,Junior,11,On-site,55485
13439,13439,Frontend Developer,Mid,12,On-site,68885
13440,13440,Frontend Developer,Senior,13,Hybrid,40000
13441,13441,QA Engineer,Lead,18,Hybrid,88057
13442,13442,DevOps Engineer,Mid,11,Remote,64139
13443,13443,Cloud Engineer,Senior,9,On-site,116411
13444,13444,Software Engineer,Mid,20,Hybrid,69497
13445,13445,Full Stack Developer,Senior,25,On-site,106988
13446,13446,Cybersecurity Engineer,Mid,16,Remote,99133
13447,13447,ML Engineer,Senior,8,On-site,129443
13448,13448,Software Engineer,Senior,14,Remote,89093
13449,13449,Data Scientist,Lead,9,Remote,128861
13450,13450,Frontend Developer,Manager,8,Hybrid,145512
13451,13451,Backend Developer,Junior,25,Remote,40000
13452,13452,Data Analyst,Mid,5,On-site,51727
13453,13453,Cybersecurity Engineer,Mid,16,Remote,76500
13454,13454,ML Engineer,Lead,9,On-site,158567
13455,13455,Full Stack Developer,Senior,0,On-site,119443
13456,13456,Software Engineer,Manager,10,Remote,45194
13457,13457,Data Scientist,Manager,3,Remote,107427
13458,13458,Data Analyst,Senior,13,Remote,53932
13459,13459,Product Manager,Principal,8,On-site,222710
13460,13460,Backend Developer,Mid,2,Remote,85866
13461,13461,Software Engineer,Senior,20,On-site,84005
13462,13462,Cybersecurity Engineer,Senior,17,Remote,118758
13463,13463,Backend Developer,Mid,19,Hybrid,91201
13464,13464,Frontend Developer,Senior,11,Remote,40000
13465,13465,DevOps Engineer,Mid,10,Hybrid,40000
13466,13466,ML Engineer,Lead,15,On-site,174149
13467,13467,Product Manager,Senior,7,Remote,89075
13468,13468,Data Analyst,Senior,9,Hybrid,60123
13469,13469,Cybersecurity Engineer,Mid,8,Hybrid,65686
13470,13470,Data Scientist,Junior,1,Hybrid,68209
13471,13471,Data Scientist,Senior,11,Hybrid,161611
13472,13472,Frontend Developer,Junior,6,Remote,40000
13473,13473,Cybersecurity Engineer,Manager,6,Remote,190163
13474,13474,Software Engineer,Principal,11,Remote,126685
13475,13475,ML Engineer,Manager,16,Hybrid,126904
13476,13476,Software Engineer,Junior,3,Remote,40000
13477,13477,Backend Developer,Lead,8,Hybrid,115617
13478,13478,Product Manager,Principal,7,Hybrid,67869
13479,13479,Backend Developer,Manager,6,Hybrid,142516
13480,13480,Data Scientist,Senior,5,On-site,100675
13481,13481,Product Manager,Mid,9,Hybrid,93326
13482,13482,Data Scientist,Junior,13,On-site,70483
13483,13483,Data Analyst,Lead,9,Remote,105838
13484,13484,Backend Developer,Mid,3,Remote,40000
13485,13485,Cybersecurity Engineer,Principal,18,On-site,118221
13486,13486,Data Scientist,Junior,14,Remote,51907
13487,13487,ML Engineer,Principal,4,Hybrid,63015
13488,13488,QA Engineer,Senior,15,Remote,75355
13489,13489,Software Engineer,Mid,12,On-site,40000
13490,13490,Product Manager,Junior,6,On-site,56672
13491,13491,Frontend Developer,Principal,14,Remote,57790
13492,13492,Full Stack Developer,Junior,12,Hybrid,46817
13493,13493,Backend Developer,Senior,14,Hybrid,43607
13494,13494,ML Engineer,Junior,10,Remote,60295
13495,13495,Product Manager,Mid,8,Hybrid,70802
13496,13496,Product Manager,Senior,0,Remote,40000
13497,13497,Software Engineer,Senior,13,Hybrid,118189
13498,13498,QA Engineer,Junior,5,Remote,40000
13499,13499,Backend Developer,Junior,14,Remote,68953
13500,13500,Software Engineer,Lead,13,Remote,86998
13501,13501,ML Engineer,Lead,7,Hybrid,145024
13502,13502,Software Engineer,Junior,17,Hybrid,45675
13503,13503,Software Engineer,Mid,9,Remote,40000
13504,13504,Data Scientist,Mid,12,Hybrid,40000
13505,13505,Data Scientist,Junior,7,On-site,47543
13506,13506,ML Engineer,Senior,22,Remote,121159
13507,13507,Product Manager,Lead,5,On-site,126194
13508,13508,DevOps Engineer,Senior,6,Remote,104332
13509,13509,DevOps Engineer,Manager,0,Remote,127230
13510,13510,Software Engineer,Mid,11,Remote,71360
13511,13511,DevOps Engineer,Lead,5,On-site,95355
13512,13512,Data Analyst,Mid,7,Hybrid,68623
13513,13513,Data Scientist,Lead,7,On-site,146781
13514,13514,Cybersecurity Engineer,Junior,11,On-site,40000
13515,13515,Data Analyst,Lead,0,Remote,108093
13516,13516,Data Analyst,Mid,0,Hybrid,40000
13517,13517,Backend Developer,Senior,11,Remote,128835
13518,13518,Data Scientist,Senior,1,Hybrid,43713
13519,13519,Backend Developer,Senior,15,Remote,93562
13520,13520,Cloud Engineer,Junior,24,Remote,75691
13521,13521,Cloud Engineer,Mid,9,On-site,122535
13522,13522,Data Analyst,Lead,21,Remote,72129
13523,13523,Software Engineer,Senior,10,Remote,127434
13524,13524,Data Scientist,Mid,17,Remote,66223
13525,13525,Software Engineer,Senior,8,Remote,40000
13526,13526,Data Analyst,Lead,1,Hybrid,130668
13527,13527,Cybersecurity Engineer,Mid,8,On-site,99029
13528,13528,Software Engineer,Senior,19,Remote,130488
13529,13529,Data Scientist,Junior,15,Hybrid,48638
13530,13530,Product Manager,Senior,4,Remote,100347
13531,13531,Software Engineer,Mid,9,Hybrid,88263
13532,13532,Data Analyst,Mid,16,Remote,77674
13533,13533,Cybersecurity Engineer,Manager,6,Hybrid,53778
13534,13534,QA Engineer,Junior,25,Hybrid,40377
13535,13535,Software Engineer,Senior,6,On-site,79002
13536,13536,Data Scientist,Mid,17,Remote,109074
13537,13537,Full Stack Developer,Senior,14,Remote,149769
13538,13538,Full Stack Developer,Junior,1,On-site,40000
13539,13539,Data Scientist,Mid,4,On-site,40000
13540,13540,Frontend Developer,Junior,17,Remote,40000
13541,13541,Full Stack Developer,Junior,10,Hybrid,52116
13542,13542,Software Engineer,Lead,13,Remote,107364
13543,13543,Cybersecurity Engineer,Senior,1,Hybrid,126903
13544,13544,Backend Developer,Lead,15,Hybrid,56104
13545,13545,Cloud Engineer,Mid,10,Remote,95611
13546,13546,Software Engineer,Senior,9,Remote,40000
13547,13547,Data Analyst,Mid,12,Remote,83957
13548,13548,DevOps Engineer,Mid,7,Remote,63860
13549,13549,DevOps Engineer,Mid,6,Remote,81748
13550,13550,Software Engineer,Mid,7,Remote,85050
13551,13551,Software Engineer,Junior,7,Remote,51116
13552,13552,DevOps Engineer,Principal,25,Remote,185263
13553,13553,Data Scientist,Junior,14,On-site,60715
13554,13554,ML Engineer,Mid,1,On-site,89775
13555,13555,Frontend Developer,Junior,22,On-site,40000
13556,13556,Software Engineer,Principal,6,Remote,115567
13557,13557,Frontend Developer,Manager,9,Remote,91947
13558,13558,Data Scientist,Senior,16,Hybrid,60907
13559,13559,DevOps Engineer,Lead,0,Remote,122614
13560,13560,ML Engineer,Senior,9,On-site,87040
13561,13561,Data Scientist,Senior,7,Remote,110703
13562,13562,Data Scientist,Mid,11,On-site,40000
13563,13563,Software Engineer,Junior,13,On-site,82665
13564,13564,Data Scientist,Junior,6,Remote,40000
13565,13565,Cybersecurity Engineer,Manager,9,Hybrid,158815
13566,13566,ML Engineer,Senior,16,Remote,42533
13567,13567,Backend Developer,Junior,9,Hybrid,44299
13568,13568,Cybersecurity Engineer,Mid,8,Remote,99050
13569,13569,Product Manager,Senior,11,Remote,79940
13570,13570,Product Manager,Mid,21,Remote,40000
13571,13571,Software Engineer,Senior,11,Remote,40000
13572,13572,Full Stack Developer,Mid,7,On-site,40000
13573,13573,Software Engineer,Mid,1,Hybrid,73970
13574,13574,ML Engineer,Manager,0,Remote,49573
13575,13575,Full Stack Developer,Junior,5,Remote,75649
13576,13576,Backend Developer,Senior,8,Remote,70212
13577,13577,ML Engineer,Mid,5,Hybrid,59524
13578,13578,Backend Developer,Junior,8,Hybrid,69040
13579,13579,Cloud Engineer,Manager,8,Hybrid,110365
13580,13580,Cybersecurity Engineer,Junior,1,On-site,57070
13581,13581,Cybersecurity Engineer,Lead,13,Hybrid,109075
13582,13582,ML Engineer,Senior,22,Hybrid,125455
13583,13583,Cloud Engineer,Manager,0,Remote,171798
13584,13584,ML Engineer,Lead,10,Hybrid,200092
13585,13585,Software Engineer,Mid,0,Remote,53635
13586,13586,Software Engineer,Principal,1,On-site,182556
13587,13587,Data Scientist,Manager,4,Hybrid,52132
13588,13588,Full Stack Developer,Principal,17,Hybrid,135729
13589,13589,Full Stack Developer,Senior,5,On-site,60593
13590,13590,Data Scientist,Junior,0,On-site,77002
13591,13591,Product Manager,Junior,9,Remote,40000
13592,13592,Software Engineer,Principal,7,Remote,179241
13593,13593,Product Manager,Principal,5,Hybrid,55766
13594,13594,Backend Developer,Lead,22,On-site,40000
13595,13595,Software Engineer,Senior,9,Hybrid,43544
13596,13596,Full Stack Developer,Mid,9,On-site,63471
13597,13597,Cloud Engineer,Manager,4,On-site,175633
13598,13598,Cybersecurity Engineer,Junior,13,Remote,40000
13599,13599,DevOps Engineer,Mid,15,On-site,119248
13600,13600,Software Engineer,Manager,19,Hybrid,116154
13601,13601,Full Stack Developer,Principal,4,Remote,52955
13602,13602,Data Scientist,Lead,19,Remote,151452
13603,13603,Data Scientist,Junior,12,Hybrid,61260
13604,13604,Full Stack Developer,Lead,19,Remote,109937
13605,13605,DevOps Engineer,Mid,9,On-site,78665
13606,13606,DevOps Engineer,Junior,8,Remote,57037
13607,13607,Full Stack Developer,Senior,15,Hybrid,115009
13608,13608,ML Engineer,Mid,16,Hybrid,110335
13609,13609,Software Engineer,Senior,18,Remote,87725
13610,13610,DevOps Engineer,Senior,10,On-site,92776
13611,13611,Software Engineer,Manager,8,Hybrid,40000
13612,13612,DevOps Engineer,Senior,1,On-site,126138
13613,13613,Software Engineer,Senior,0,Hybrid,97400
13614,13614,Data Scientist,Junior,7,Remote,40000
13615,13615,Data Scientist,Senior,5,Remote,117258
13616,13616,Software Engineer,Senior,16,On-site,133106
13617,13617,Product Manager,Senior,0,Hybrid,150585
13618,13618,Software Engineer,Senior,4,Hybrid,40000
13619,13619,DevOps Engineer,Lead,6,Remote,114864
13620,13620,Data Analyst,Mid,16,On-site,40000
13621,13621,Product Manager,Junior,6,Remote,83775
13622,13622,ML Engineer,Lead,11,Remote,125407
13623,13623,Product Manager,Lead,10,Remote,113771
13624,13624,Software Engineer,Senior,12,On-site,69941
13625,13625,Frontend Developer,Mid,12,Remote,68063
13626,13626,Software Engineer,Mid,10,Remote,59908
13627,13627,DevOps Engineer,Manager,1,On-site,166287
13628,13628,Software Engineer,Lead,9,On-site,40000
13629,13629,QA Engineer,Junior,8,On-site,40000
13630,13630,Data Analyst,Mid,8,Hybrid,40000
13631,13631,Software Engineer,Lead,3,Remote,126875
13632,13632,DevOps Engineer,Lead,17,Remote,131766
13633,13633,Data Scientist,Junior,8,On-site,71962
13634,13634,Software Engineer,Lead,2,Hybrid,143677
13635,13635,Software Engineer,Senior,4,On-site,40274
13636,13636,DevOps Engineer,Manager,22,Remote,57318
13637,13637,Data Scientist,Junior,13,Remote,69314
13638,13638,Cybersecurity Engineer,Junior,15,On-site,40000
13639,13639,Frontend Developer,Principal,1,Hybrid,180693
13640,13640,Software Engineer,Senior,4,Hybrid,131406
13641,13641,DevOps Engineer,Lead,2,Hybrid,89037
13642,13642,Software Engineer,Mid,12,Remote,40000
13643,13643,Software Engineer,Mid,11,Hybrid,91965
13644,13644,Data Scientist,Manager,6,Hybrid,213958
13645,13645,Cloud Engineer,Junior,7,On-site,68850
13646,13646,ML Engineer,Mid,2,Hybrid,40000
13647,13647,ML Engineer,Mid,8,Remote,75611
13648,13648,Full Stack Developer,Mid,16,Remote,90443
13649,13649,Software Engineer,Principal,1,On-site,185890
13650,13650,DevOps Engineer,Mid,13,Hybrid,65577
13651,13651,QA Engineer,Senior,20,Remote,95691
13652,13652,DevOps Engineer,Junior,8,Remote,47947
13653,13653,Cloud Engineer,Mid,7,Remote,74921
13654,13654,Frontend Developer,Senior,17,Hybrid,130177
13655,13655,Data Scientist,Mid,1,Hybrid,40000
13656,13656,DevOps Engineer,Mid,7,Remote,134474
13657,13657,ML Engineer,Mid,2,Hybrid,40000
13658,13658,Software Engineer,Mid,0,Hybrid,65320
13659,13659,QA Engineer,Junior,9,Hybrid,40000
13660,13660,Backend Developer,Lead,0,Hybrid,114534
13661,13661,Data Scientist,Manager,7,Remote,51440
13662,13662,Software Engineer,Senior,19,Hybrid,86596
13663,13663,ML Engineer,Mid,21,Remote,88454
13664,13664,Data Scientist,Junior,9,Hybrid,55968
13665,13665,Software Engineer,Lead,14,Remote,106855
13666,13666,Data Analyst,Junior,12,On-site,44072
13667,13667,Product Manager,Mid,6,Hybrid,109889
